filename,url,md5,sha256
blfs-bootscripts-20130725.tar.bz2,https://anduin.linuxfromscratch.org/BLFS/blfs-bootscripts/blfs-bootscripts-20130725.tar.bz2,a4ade81f14536490bd039d1a96c41fbc,9ec1afc89bcbdf7bdf671ab0235ee958cc42aae2cdf6220a29bda30c6a1b3b4b
bluefish-2.2.4.tar.bz2,https://www.bennewitz.com/bluefish/stable/source/bluefish-2.2.4.tar.bz2,abc06b90c38c3714f19428d16a5cb311,771621d848af6342fbab50a52bc7d6fddb29c4616f31ab939c508175c146b3a3
blueman-1.23.tar.gz,https://download.tuxfamily.org/blueman/blueman-1.23.tar.gz,f0bee59589f4c23e35bf08c2ef8acaef,50b261bcdc2e99e176c7c194825da1259500aaacaccb92714d97af0209a4f011
bluez-4.101.tar.xz,https://www.kernel.org/pub/linux/bluetooth/bluez-4.101.tar.xz,c828c172f01f20c6ecd7f407894956a2,41f9578bef39b8c94a2d6ddeaa556afd22d136936d0f03100e422fe970a45a7d
bonjour-mDNSResponder-379.37.tar.gz,https://github.com/apple-oss-distributions/mDNSResponder/archive/refs/tags/mDNSResponder-379.37.tar.gz,7cd7abb2869bb8db5745fe1906dfdff1,8d848bdb8a0a0a0b0cf8ccde08aadb91245f0afa6676ed6c9f668be7f61d98ae
boost_1_54_0.tar.bz2,https://downloads.sourceforge.net/boost/boost_1_54_0.tar.bz2,15cb8c0803064faef0c4ddf5bc5ca279,047e927de336af106a24bceba30069980c191529fd76b8dff8eb9a328b48ae1d
brasero-3.8.0.tar.xz,https://ftp.gnome.org/pub/gnome/sources/brasero/3.8/brasero-3.8.0.tar.xz,0a380af9dc134084fb04f54f2a656e6f,d98a368a6129e50681e8243c5e0833c32cca699bd50b839c6a551d52b396bce4
bridge-utils-1.5.tar.gz,https://sourceforge.net/projects/bridge/files/bridge/bridge-utils-1.5.tar.gz,ec7b381160b340648dede58c31bb2238,42f9e5fb8f6c52e63a98a43b81bd281c227c529f194913e1c51ec48a393b6688
btrfs-devel-v3.8.tar.bz2,https://gitlab.com/kdave/btrfs-devel/-/archive/v3.8/btrfs-devel-v3.8.tar.bz2,ad0f86c3b51b81d20ef67e0b8553d25a,29d1e92bbc05ec4b896ab5f4851b979caac1611eaf5a7399a56e66c350f3de61
bzr-2.5.1.tar.gz,https://launchpad.net/bzr/2.5/2.5.1/+download/bzr-2.5.1.tar.gz,ac5079858364a046071000d5cdccb67b,967346fa6cc52971a8dfd5171ec22e1928cf455fb4317013b05b0915ff927982
